filler,total_volume,last_trade_date
A8qBU1TfBKxyw4FnXHMRAPhTBZW1KD4JzZcsY6Y9F6vy,121793.63042200002,2024-12-23 19:29:38.000 UTC
6Jf84mzP6SPrJ7eKxbGhZVvVV9SNSo5TaqxXAy8SADMY,121761.53922,2024-12-30 14:41:55.000 UTC
FRQexN7jrcLiSnDj2xmfYQLnkBo35K5GTPmwYjoi2DUk,121732.46025,2024-12-14 01:30:51.000 UTC
8rDupRNfCY6qKKxZpB5NLjaR3Dzp92wqyoGYg2VLRTy2,121532.75870900002,2024-12-29 19:50:10.000 UTC
3BvWqPfZw2KcZ2WhszyzywkUfZYyrP1vQiJAeRHVyKM5,121313.785,2024-12-30 18:46:05.000 UTC
FVVSeQTtX22BeFGuVJVjnAJZtERQUmT2qu4sZdrUfEdv,121255.59505599999,2024-11-27 20:24:03.000 UTC
DmBKw67jQNPfaR89LXoDGc6MEQF5mFbAgr66beaK5FxA,121150.118006,2024-12-19 18:27:45.000 UTC
3HV1AF7T9VbDhzvhc4ioG9GrS4ZT4ATk7jdUhMsNZbEJ,120805.69026499998,2024-09-29 17:09:56.000 UTC
7edWBfLR66dD47t9d7JLMb49BQejKLp3GbozHuprNScw,120285.413023,2024-12-12 19:06:11.000 UTC
wZnyAqjQDHaJU3GKi9iCDsNmW8JutrN2GBrnd7ecoJ1,120048.581158,2024-11-27 17:08:25.000 UTC
72DWyTeX1G2RuYoFoKTNTw6MArX7JdPpJb8mdqpQwKoy,119837.48954,2024-11-04 20:42:16.000 UTC
ATGXjgAs6jGP76QVmZGzifTcev4Hnof1vhsLtEkcD3Rq,119629.66979999999,2024-10-17 18:13:03.000 UTC
2CA3PacnXDDZCfJ1ixima6Ze18uZLebj2xLPAEu45WJj,119596.19713999999,2024-12-20 16:55:44.000 UTC
7gcVWVGVTxGkK1ZHTE8tRJp1ipzo8VvzwpCVETd7qsLX,118980.27050700001,2024-09-16 18:16:17.000 UTC
8FtYsWCJEu7R5mWfVGy3hVpE8RWGFNJP8jSfepDoHgtp,118925.967315,2024-11-06 02:13:50.000 UTC
DsUu6FJVJdHtv4aoTwA32Daqvr6VmDPJe5gAkeL4fz1f,118906.82738599998,2024-11-18 00:07:22.000 UTC
4yZ4ShCGknnhndWDkqGWRwKkpNq5QS2iUVqHUwwKpJRN,118864.51443000001,2024-12-04 05:33:46.000 UTC
EsRBrgqWF3dBioy4GWErtt44yA9YSi4DdKr7HqzEitXk,118793.87693999999,2024-11-11 21:47:49.000 UTC
4tX1SxSRKJ3EVq6NDaUGTiKHae6MHA44zM7YkeGtHUkt,118634.50506999998,2024-12-13 08:22:07.000 UTC
4RyKMhpvZC5rdtwFNn6hCENHCayix7p1ZL6nyLd39Ved,118334.59052,2024-11-10 19:28:16.000 UTC
487AYU84EXrn5oT6yTFe38wGZME4cf9nytM44V14jFht,118234.23502199994,2024-11-21 02:31:18.000 UTC
HGc4daMWiovKTo4ueBbg67KqqevkTCBvnsFEAb3WFf6S,118187.870827,2024-11-13 15:25:32.000 UTC
9VXFfyFvZWGDMYKQ2FHQ81yfx3VBYCzfRwTVoXoX798Y,118008.190622,2024-10-03 19:45:00.000 UTC
8PLfrW218W3Vdm3B2t8q4C538EjN82euo1678tnqMBXT,117938.87303999999,2024-11-11 14:44:47.000 UTC
29KWe88w1GhPwbwqa2Qe1AHBVkd3GD3ys4SPY5uvm5pr,117860.58636399999,2024-12-18 18:15:33.000 UTC
2ZUsEWe7w9x9LEsC6yH56R4bwCPLoe3yZ6KDrGzjsw1C,117796.19200000001,2024-10-21 08:55:42.000 UTC
CKpFZgi2MJoPrkEQYi4QvokWQ8VPZEciiokL86tAvNBv,117746.823705,2024-11-26 05:59:15.000 UTC
22n9s2gQQN5T5t1i8RrHpKju5RkiJsw2LrfmgBsdPhmn,117604.254617,2024-11-13 01:30:01.000 UTC
4UFBAwwD89ADV7D3LDbW8ARFt46EDqqf2HbF1vt5saMa,117415.34024299998,2024-12-19 19:01:06.000 UTC
4sB3uEPy4kXgDVCbzX6p7uFVP3ULqpkEErRUC5ZPUMCP,117277.080174,2024-11-10 16:07:37.000 UTC
FQTVDUfsjD8ZSV5Me1AxYcnPPrLaHeJHgjzZGx6yjyJS,117014.93424899997,2024-11-06 11:37:35.000 UTC
HGHtKT8kqRZn99SqW7LPMyNLwFderX9dCcKwn2pjUBJb,116882.65212000001,2024-11-06 06:03:43.000 UTC
21ye66Quo2yvwEAhpsFSSX7a5gH9KDjb2zhjrK8GNomz,116577.893508,2024-09-17 15:50:49.000 UTC
F5pMixzxah91b8j6CmzvE1mxBozhFXSYGdhNaSmWxMuA,116546.59350000002,2024-10-17 03:03:06.000 UTC
HGkd41m9rUc97nd3HvkyERiMShMMqap9tyax6aLi2aUG,116450.59593299999,2024-11-23 07:46:46.000 UTC
7i8sTVmT2nD3wyVtdkqHBQFM7HTCxbAziuUFWwtaYZuC,116302.57163800002,2024-11-13 19:11:58.000 UTC
3gzdB5x2X7jTs8WC7XiUiJ8qa695XfBz8FLiaLE6W52C,116281.9262,2024-12-20 16:48:39.000 UTC
CN1YzRPbE7tWB4bttcB6mXnUKpzGCKs9pW6VHw2ZfzVE,116266.95517599999,2024-12-26 08:58:31.000 UTC
54zL1dumeV7XXXE5C9B4ccdiLaWmfe6ryJUdMSNNw1To,116081.71972,2024-09-06 17:11:20.000 UTC
4FYcgpsNusjvfxQgW4VCWTq8eWMQKXm3ReZiR65ewbh8,115999.31946,2024-11-09 10:39:26.000 UTC
4QUMt791k5QUMndi8Qft6kQUnGVBcVUciKm9nzR3gqQM,115860.60981,2024-11-11 20:49:00.000 UTC
8aBfHXqqmH9UWCQ5bvnMUSRMuhGooykiC7Bi41cjbCZe,115601.35421399999,2024-12-17 23:17:58.000 UTC
BvwJwL3SiaNMekDVc1FrAjCAAtJTgwEKD4gQWUvcNHU,115179.35906399999,2024-12-27 07:37:23.000 UTC
DUHqrvqGVBrnZ7ARYwDAjduhT2VMBiYAG6Ak7hKTsdeY,115159.43492,2024-11-13 14:43:39.000 UTC
F34dDA5cF48QYVPeViX5sd3HvR4sFYB7GqyMbzAdmAeo,115122.72180000001,2024-09-18 08:41:47.000 UTC
GJwMQcH4iXQm2LBEbgCs3KN6U2NC9Ckgk4W2aNFwiTLC,115045.272706,2024-12-22 00:39:24.000 UTC
7U4sn2GeoKMFdWuzMDnveC17imd5cMTSxdA9bJGCDgsZ,114855.984563,2024-12-19 19:44:33.000 UTC
7dj6BrAboNJpXQoVfzqPd4M9M6Jg6vpBvjGkfkoKFPv3,114826.24503,2024-10-26 02:05:39.000 UTC
3XYSaua6f58czoxCyJXDRqn2wV2QuURRZcbbMat3Cqvm,114643.16042999999,2024-10-14 19:01:00.000 UTC
36JpiTbVmRdZRogUcP2zR4GK469QJSJ8t7iyXzruTyaY,114569.08952600001,2024-12-30 18:34:33.000 UTC
7Vko8SBgGwF2vt3TCbGMSvyPGbRa6TgGHoHKP8sqJDo6,114561.301408,2024-11-10 16:39:16.000 UTC
Es9GuHWWKmGwfq6RkdWER5D5yvtXCHW7tb7DYTCSuqjM,114396.58460999999,2024-09-07 15:22:25.000 UTC
4i1CfuPtWkbicS2sVCBY83M6RPBg7bJDvshTkqAnesz1,114301.85742999999,2024-12-29 21:53:00.000 UTC
9xx3A5jsc7J6hFEv4XNhpYEQ3Fga3XgXrcXPtuC4JGQ7,114009.338779,2024-12-29 07:34:29.000 UTC
CzoK6RResVCoJapjuM1f7XGU1UEHW3GbFu9hr6CFKjBh,113960.008554,2024-12-19 02:56:34.000 UTC
ETDKmb2cBAvU8Zw4Zv7NXpzg1ezqJMS9soYn6rdTHgqJ,113679.20059999998,2024-09-18 08:33:14.000 UTC
3vWW3XEbcviFeJqp7ozd7JqSL6oKEKuwiKgtx6Rn2SEk,113431.13193999999,2024-11-13 02:25:18.000 UTC
BK1CRFfM8vH7o1Q9mTwh52tLMR922ZfB5uu9gLBJmGyB,113231.263367,2024-11-29 04:01:06.000 UTC
EaeX8YHXrFy2FTgjBZXU457V4JpzAjAirZBbjqv6BBn1,112374.96143499999,2024-12-03 04:05:56.000 UTC
6ceds7m1taGs9v87dQQ8h432H8xpw5e5o4vF8ABaj3QL,112245.259629,2024-12-26 10:21:12.000 UTC
AqAmfZzvudci73DzVpbQSCZ4HSmuJdUFZHmNz8zYo3yx,111986.85907800001,2024-11-30 18:39:19.000 UTC
J9uzSm4MqZsEaBSHUpHoSReEyQFBjsM15bsK4vm1dgqv,111826.89025000001,2024-10-04 08:20:32.000 UTC
2PkqxUjTjMhtuPbGZLW8eZP44pqGP4pM4iV2BzFGbiMi,111822.59601,2024-09-22 19:16:23.000 UTC
6JCyqs4xykoBv12mPuvD9t9myWkCAtv9Aad3B3ggnK6f,111455.69517499997,2024-12-10 08:57:53.000 UTC
2fZ59cANPGj1iwHBrSzSroasMv3ENUgDYXTg7s1yFDgt,111324.77692,2024-10-01 13:58:42.000 UTC
BQYvZ7jsQvaFhYBP4Hk96sQXe8VbB9uBcx6NJwHXRobB,111118.88463500001,2024-12-22 19:16:21.000 UTC
7aVnxBTE3mZdTEo5WBMxnkjMare5vBwLekfmSEhN6NPS,111039.53376999998,2024-10-28 08:12:35.000 UTC
6xhBP4VbGXeXhosYMSi1c1gndNskc4wJ11W1F32RFPzS,110901.40591799999,2024-11-12 17:17:34.000 UTC
CBywmWyAE2ndkFtVbBYdYUTV9P1VtkyEGDmwtCgCvgfs,110747.18639999999,2024-10-03 17:05:35.000 UTC
BByqQEnVi16sYcDaDyZ8rbZV3AkuKBfTfAN3FWkGCHLs,110731.748235,2024-11-04 22:22:17.000 UTC
BHdEvyggBY5yiuqT8pUNL2gCpnSspAL7G8fNH4Jzr9in,110578.839225,2024-12-24 15:25:13.000 UTC
EYQ63zqvEnKuq8bxD7V4mwcqoR9Xb21ZDpABLLiCFDvk,110493.23654,2024-09-20 00:31:13.000 UTC
2gE24Rhie5dGvsdCnJhsDFLQUZT2kqPzwBnN7ZXsi239,110065.50341999998,2024-10-25 23:14:40.000 UTC
Dun3wYU4X4dwgMFmUx5bYUGJ1m5EZ7Vte6iFEHJPJg8N,110052.19954,2024-11-28 03:30:17.000 UTC
8KrM4ux96abHxj1VkPo7ZkJdBbciWc2L8bx74CofHQS4,110031.11306899994,2024-12-30 20:44:41.000 UTC
8fFZQVmz2ZUFNH82ngFE1Hi2ZR1utqWb42jAA3f5qCKJ,109423.45635,2024-11-23 13:43:21.000 UTC
2jUzDutfJwocrtfKrtwrGh3XAbVdHb9Zsb1rrPb2sonR,109264.41324000001,2024-10-10 18:01:22.000 UTC
HQGowgTJGFjY1jYsi3t2jQvLwVyKL1VJbCZE26gqQT63,109214.00939,2024-11-26 15:31:45.000 UTC
ajcL8BYiscjp2xYvwP9eSazGhxPScBXhD7REnjghx3E,109197.48393500003,2024-12-06 21:59:52.000 UTC
3dp86hXgrVWXqAoUvGynTVLnyH8S9VmQQsxBqRs7svTR,109182.91952,2024-11-05 22:36:46.000 UTC
2TiMG6VgkM6kMNM5NfTJiokPurmH1w92ANn4JHYWM1CS,108643.1,2024-10-03 18:37:43.000 UTC
5Cmi4Y1ro9dzoChgaSqGqYWDjCG2AXKVCosPtG2d5SuT,108614.22617999998,2024-11-13 18:21:43.000 UTC
EwbGkVb9anzsdVjtV1pxvDJBajZyYuXDwaX5CUdtJwF9,108596.86593600002,2024-11-15 20:24:01.000 UTC
6tR4DwjmWDn4Zmi1MEaP86VCryqbjag8eDYJMGVATLLP,108532.98764099999,2024-11-07 20:08:38.000 UTC
FJ3uYJABWF5vjKDKsJMNcv8SCo6JbqtNJ9mmiKoPBaNU,108464.42159999997,2024-09-21 19:42:08.000 UTC
CkTH8aB82EcEgnxxmt4j2cLmZ7TtU2jK7vxq2cXacrEw,108258.54166199999,2024-12-14 01:58:06.000 UTC
3k4NXZZWCA8rqgoGywyJg6ykaJxLqjhD6nqd75xjj2kj,108198.68787999998,2024-11-20 01:07:44.000 UTC
8SyrqQf9GiXwYXDCSK9y5ShtZX6XeLyj8VzDikbDGvMS,108108.59375299998,2024-12-30 22:56:36.000 UTC
86cQne4JnxV3HwKAcvScfCfdRoEcxz5PTqbX9e29wabd,108055.954495,2024-11-08 11:13:02.000 UTC
HheTezu9RFh86N7bygWa6SzWz1C39uhcxKgWTRyiyRDP,107922.3516,2024-10-14 14:36:11.000 UTC
8abUSS8jrdLA6FrutyvfjErgHK6zqFKkgWkJdQYdJ1Mz,107879.29450700001,2024-12-23 13:37:02.000 UTC
6E91zMGKi1wct52qGisR5GrSqj87UraZqrcJ8UGZL1Dt,107829.34073399998,2024-12-17 11:39:46.000 UTC
DHXsbfPqK5cXy9H5pHRsNTNBNCEGmkyQv5A7Xjb5Pi6r,107704.63794099996,2024-12-18 04:28:30.000 UTC
85EkVd74MrZPdcQfZ9JBjuVkde2yAPQ3Ln8FvLWBB237,107350.82001600001,2024-11-06 04:45:33.000 UTC
5x4a65dDWjarNnm6j2ML6s2Wb2RvjtQuq7cBXi215ay2,107318.68792299996,2024-12-19 03:11:31.000 UTC
3XaL5wCoMbDwfZXFwWNgTcosGaqZEmVF6oTso7k5WDZ8,107147.85875,2024-12-24 20:08:48.000 UTC
5uMTv2aoDP8PN1PMZMJjA3KCTnyouUSwX9aR7FDgNXyp,107010.09073000003,2024-11-25 23:39:27.000 UTC
GCLKdzPKUr7P2yxfL17ocLrYd5B3yEjEjPGVaMcnsdrf,106552.22979,2024-10-23 21:44:07.000 UTC
GuKDKbhmF1JN6pKJtHRAXWe7LE7TvUuvN1m6buVubDuP,106413.19794199998,2024-11-13 19:09:33.000 UTC
7nj1mjps6x5e7uKpBAYctAJXV5x2pfPgyBxhBWexgAYT,106370.38959999998,2024-09-24 23:57:06.000 UTC
FgNedmS8axRF8D6PeDovEjtnJXYzDoebTSFT48BFh5e3,106298.0036,2024-09-27 00:01:27.000 UTC
GDXjrpinjqG3wG7FdPNdKGfDTeEgJPqhk2o4CgAhhmvo,106140.95718600004,2024-11-12 07:02:02.000 UTC
J8ow69MPPJfr9e7thNamVWmhaAJxiFJ5mgi5rt1ZRCSz,106120.242652,2024-11-26 15:58:14.000 UTC
E66sp8TnMJhuMDMh5pqvxfqPQ2hb9vkC6ReU8dC5Bv61,105950.67173000002,2024-11-23 19:54:32.000 UTC
Auo3xmM5VAamtA5xw2vtZmXSspunYAc25HsUYMHMikxM,105736.521002,2024-12-14 16:12:53.000 UTC
4R6EMAN3Ld8yofvu8hd1QbHrQxP9gpWsZHnj8LVpHevu,105527.682091,2024-12-30 17:30:58.000 UTC
DCQT2rMS5QLqK9Age1dVWuTJdM5AJ4qt7AHqS2ad9z4,105489.67942600003,2024-12-11 12:43:41.000 UTC
9Qs86474c6A1rs847bwdfG6DMbS5ZU9rRVGpXTmoP8Uw,105299.37015300003,2024-11-21 20:45:02.000 UTC
CkQ14UJenTcn1xPLjTjGJbwzViUkMWLfh1mAyi8kNbeX,105252.083097,2024-11-06 04:58:54.000 UTC
7D8CMaqmEoDXJBt8nqfsu81yGUM5W1qaJH6Q6WVnyGPP,105241.756116,2024-11-06 03:27:36.000 UTC
CK2nsoMS4SrCocw1ZyniaUeZr3eNXRvYFJmSU64GGyZq,105029.92152000003,2024-11-11 16:25:46.000 UTC
B2hdoHw4xW1pJ5YrVgkZAG2bVTJim1YZ9uCsG3PDiXKo,104946.680523,2024-10-23 21:48:02.000 UTC
Cvei7T2NDRym42J9qPtUN6KEinXn36c3tQrioEGJ3JGM,104691.28575,2024-10-18 02:33:54.000 UTC
BZEsuauCBuJHnzTvnjWFewiRMe3HYUCcfYbSBo3UgJqA,104670.32225299999,2024-11-16 00:16:15.000 UTC
9NV7j4WomFmNG6Va9pyfdsfsdtNvsfH8R6uayLuzyWXg,104476.38759899997,2024-11-12 08:18:27.000 UTC
4ckPV74jq1Je1MHq3Ryvt5kKz6v8eGAyDhkKDB7GiPqK,104349.17305,2024-12-05 19:52:51.000 UTC
6bxU5sWLCQdbLK4nyC2x9cbBXFDCqjqcPA2ze5pwwWeV,104135.97525399999,2024-12-20 09:30:32.000 UTC
5NfZJG1dtVxSQv4dT2HxsWC5qM7qQnL2Sum5Vdi5CWNk,103976.959801,2024-10-11 08:06:59.000 UTC
79m7QoGY6pTRgej4xCza1TLhA5FetzepWiQWVdHGRRPE,103942.754643,2024-11-12 17:46:14.000 UTC
9wrwwMTS1cQ43znNsr2ASZnvKB12Y72wBwCcLGhY9uue,103848.53326,2024-11-01 07:12:31.000 UTC
5kxyrN8yqAZrzaK65GxUzZAgysHC2Uoe1PnJMxYbf77C,103798.20151100004,2024-11-13 08:48:41.000 UTC
DBx7WAHR2fCC9WWKRwLyzz2s1kBa6So21WQbqCRQMimw,103748.617301,2024-09-15 23:21:29.000 UTC
7ddwKmitwAMzQVqLcegoHoMfsgqWxRPn8j7RJUB1yS9d,103686.41953500005,2024-11-21 19:32:42.000 UTC
DhBAQWM1Q19t6JkACpNX7g1QbxiQ85fBFYapMZ3nEX5y,103390.02872,2024-11-13 01:09:19.000 UTC
Goh9USkSXwtXyAVtqaTCfiknU1dHun6Zzw6MFP3gT66M,103009.006,2024-12-19 19:39:02.000 UTC
6R4zysatqKpW4vrV6bK9oqW5bbfCEiU3oA1FBW8UiSKV,102935.76735600001,2024-12-14 03:09:36.000 UTC
985vpBXDaMj8rFU7ohwrnb79sBJcX8EFvE5pu7uMXZYd,102212.94975100001,2024-10-29 19:29:35.000 UTC
5s9i5uUKoKxNAwuUgGdkKr2Zx8r7E5JFzZjPv2sVDMap,102144.596924,2024-09-25 08:24:46.000 UTC
31jrttmpopSCPN7fzsArmBZioPUmkvihcFyrTKT2SBV7,102034.57983699998,2024-11-09 12:34:24.000 UTC
2McMA9H2vRCaNrc36zWCcCtUYuGM4JaHVNbPdeWYi3T8,101550.27019000001,2024-10-22 14:57:41.000 UTC
E3M3VWPsiUp89uxzLw4Cg1hZMbqk5PfHqRQqQ6qj4dX,101475.44103,2024-09-25 06:18:17.000 UTC
6SK7DCqKQyrycjzVApNVsCRYDEbRw8SK4MWGnbDJ6vxq,101446.98348,2024-12-01 01:10:40.000 UTC
21LKk1mwFGHrpRYLQGYLnFvuWnGqSSQSbTMUBTbRHZy8,101430.30450600001,2024-12-30 23:29:23.000 UTC
5t1Qc7881nCwvmG6XbH3s6uEauKrBDbDm31VC8EksDUs,100947.674743,2024-11-27 20:04:44.000 UTC
CUUB41dHfDazuHu3nSmVtHC28AvfG4xpr9SMm3vKXF2S,100888.42646199997,2024-12-04 13:46:40.000 UTC
9eYHyDqXHFP7nmgkwWuUkqGJV7WNHcWhFM6a33ShsPR8,100881.01774200001,2024-10-25 18:37:10.000 UTC
Fer9sZ9Zvri2hJ2wD1YUXJogbqqx8gxhxovZR92dHiqf,100785.79060000001,2024-09-08 04:42:06.000 UTC
EpACnFxH46RNaW57ZFbU3spDefuMYeidm3gZydQNcmrm,100678.466893,2024-12-24 15:43:38.000 UTC
GBdcfnoTfNranqTetNuqjCkMQRJdso4VxWpkBtwBb211,100647.28855900001,2024-12-30 16:33:57.000 UTC
4A6t4EABQN2J7qK7V8TfBzDNhXo7kcNfHVDCygGBk9sg,100623.47421599999,2024-11-24 20:52:26.000 UTC
C52MuKKsdNZtgLs1Kreh4QLU6yLCJDns4ECqWHzevqMY,100124.50205,2024-11-13 04:16:21.000 UTC
